title,price,location,area_m2,rooms,bathrooms,property_type,url,garden,terrace,garage,elevator,swimming_pool,doorman,cellar,air_conditioning,heating,security,double_glazing,reinforced_door,equipped_kitchen,scraped_at
A Vendre Appartement S3 à Rades,160000.0,"Village Mediterranee, Rades",89.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8244093/a-vendre-appartement-s3-%C3%A0-rades,0,1,1,0,0,0,0,1,1,0,0,0,0,2026-02-06 21:06:44
À Vendre Appartement S2 Avec Jardin à La Soukra,420000.0,"La Soukra, La Soukra",113.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8253969/%C3%A0-vendre-appartement-s2-avec-jardin-%C3%A0-la-soukra,1,1,1,1,0,1,0,1,1,1,0,1,1,2026-02-06 21:06:44
À Vendre Villa avec piscine à Hammamet,680000.0,"Hammamet Sud, Hammamet",300.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8253907/%C3%A0-vendre-villa-avec-piscine-%C3%A0-hammamet,1,1,1,0,1,0,0,1,1,1,0,0,1,2026-02-06 21:06:44
A vendre un appartement s1 a laouina,270000.0,"Aouina, La Marsa",75.0,1.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8266754/a-vendre-un-appartement-s1-a-laouina,0,1,1,1,0,1,0,1,1,1,1,0,1,2026-02-06 21:06:44
Immeuble en open space haut standing ZA Kheireddine,12000.0,"Le Kram, Le Kram",,,,Immeuble,https://www.mubawab.tn/fr/p/4482/immeuble-en-open-space-haut-standing-za-kheireddine,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Appartement S2 à Sahloul 2 au 2éme étage,347000.0,"Sahloul, Sahloul",105.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8266742/appartement-s2-%C3%A0-sahloul-2-au-2%C3%A9me-%C3%A9tage,0,1,0,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:06:44
Appartement S3 au Lac2,1500000.0,"Les Berges Du Lac 2, La Marsa",289.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8266731/appartement-s3-au-lac2,0,1,1,0,0,1,0,1,1,1,1,1,1,2026-02-06 21:06:44
Duplex S3 neuf au Lac2,1580000.0,"Les Berges Du Lac 2, La Marsa",313.0,3.0,,Duplex,https://www.mubawab.tn/fr/a/8266718/duplex-s3-neuf-au-lac2,0,0,1,1,0,1,1,1,1,1,1,1,1,2026-02-06 21:06:44
À vendre – Rez de chaussée S4 à sousse,480000.0,"Sousse Ville, Sousse Ville",570.0,4.0,1.0,,https://www.mubawab.tn/fr/a/8266698/%C3%A0-vendre-%E2%80%93-rez-de-chauss%C3%A9e-s4-%C3%A0-sousse,1,1,0,0,0,0,0,0,1,0,0,0,0,2026-02-06 21:06:44
A vendre villa 2niv sup terrain 503m² à France ville Omrane,850000.0,"El Omrane, El Omrane",450.0,7.0,,Villa,https://www.mubawab.tn/fr/a/8162161/a-vendre-villa-2niv-sup-terrain-503m%C2%B2-%C3%A0-france-ville-omrane,1,1,1,0,0,1,0,1,1,0,0,0,0,2026-02-06 21:06:44
A vendre appartement s2 à boumhel,280000.0,"Bou Mhel, Boumhel Bassatine",116.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8243650/a-vendre-appartement-s2-%C3%A0-boumhel,0,0,1,1,0,1,0,0,1,1,1,1,1,2026-02-06 21:06:44
A vendre VILLA S3 AVEC JARDIN à l'Ariana,650000.0,"Cité Ennouzha, Ariana Ville",200.0,3.0,1.0,Villa,https://www.mubawab.tn/fr/a/8266675/a-vendre-villa-s3-avec-jardin-%C3%A0-l-ariana,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Maison 743 m² à Fatha 2 Kelibia,630000.0,"Kélibia, Kélibia",743.0,3.0,,Maison,https://www.mubawab.tn/fr/a/7942443/maison-743-m%C2%B2-%C3%A0-fatha-2-kelibia,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Appartement S3 à vendre à l'Aouina,255000.0,"Aouina, La Marsa",155.0,4.0,,Appartement,https://www.mubawab.tn/fr/a/8020517/appartement-s3-%C3%A0-vendre-%C3%A0-l-aouina,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Joli appartement rez de chaussée avec petit jardin,250000.0,"El Agba, Tunis",100.0,3.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8266661/joli-appartement-rez-de-chauss%C3%A9e-avec-petit-jardin,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-02-06 21:06:44
A vendre Villa à Ennasr 1,1200000.0,"Cité Ennasr 1, Ariana Ville",385.0,8.0,,Villa,https://www.mubawab.tn/fr/a/8252486/a-vendre-villa-%C3%A0-ennasr-1,1,1,1,0,0,0,1,0,0,0,0,0,0,2026-02-06 21:06:44
Villa safran,,"Hammamet, Hammamet",190.0,3.0,,Villa,https://www.mubawab.tn/fr/a/8135820/villa-safran,1,1,1,0,1,0,1,1,1,1,1,1,1,2026-02-06 21:06:44
Maison sur deux rues – Béni Khalled,,"Beni Khalled, Beni Khalled",480.0,3.0,,Maison,https://www.mubawab.tn/fr/a/8266515/maison-sur-deux-rues-%E2%80%93-b%C3%A9ni-khalled,1,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Villa individuelle en vente,580000.0,"Bouzayen, Sfax Ville",661.0,,,Villa,https://www.mubawab.tn/fr/a/8266511/villa-individuelle-en-vente,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Villa jumelée en vente,635000.0,"Bizerte, Bizerte",100.0,,,Villa,https://www.mubawab.tn/fr/a/8266504/villa-jumel%C3%A9e-en-vente,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Vend appartement à Chotrana 1. Superficie 100 m². Concierge...,260000.0,"Chotrana 1, La Soukra",100.0,1.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8266463/vend-appartement-%C3%A0-chotrana-1-superficie-100-m%C2%B2-concierge-et-climatisation,1,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:06:44
A vendre un s3 avec jardin a la nouvelle soukra,,"Ain Zaghouan Nord, La Marsa",146.0,3.0,,,https://www.mubawab.tn/fr/a/8246791/a-vendre-un-s3-avec-jardin-a-la-nouvelle-soukra,1,1,1,1,0,1,0,1,1,1,1,0,1,2026-02-06 21:06:44
S2 de 148 m² petite résidence Jardins de Carthage,750000.0,"Les Jardins de Carthage, Le Kram",148.0,2.0,,,https://www.mubawab.tn/fr/a/8227444/s2-de-148-m%C2%B2-petite-r%C3%A9sidence-jardins-de-carthage,0,1,1,1,1,1,0,1,1,1,1,1,1,2026-02-06 21:06:44
Triplex neuf de 223 m² aux Jardins de Carthage,1800000.0,"Les Jardins de Carthage, Le Kram",223.0,4.0,,,https://www.mubawab.tn/fr/a/8091768/triplex-neuf-de-223-m%C2%B2-aux-jardins-de-carthage,1,1,1,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:06:44
Duplex soukra,,"La Soukra, La Soukra",300.0,4.0,,Duplex,https://www.mubawab.tn/fr/a/8129024/duplex-soukra,1,1,1,0,1,0,0,1,1,0,0,1,1,2026-02-06 21:06:44
A vendre 2 villa terrain 2050 m² à Notre Dame,5900000.0,"Mutuelle Ville, El Menzah",1200.0,9.0,,Villa,https://www.mubawab.tn/fr/a/8177150/a-vendre-2-villa-terrain-2050-m%C2%B2-%C3%A0-notre-dame,0,1,1,0,0,0,0,1,1,0,0,1,0,2026-02-06 21:06:44
Location Annuelle un appartement Luxe a Hammamet,,"Hammamet, Hammamet",100.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8266267/location-annuelle-un-appartement-luxe-a-hammamet,1,0,0,0,0,0,0,1,1,0,0,0,0,2026-02-06 21:06:44
Villa enkhilette deux niveaux séparé,750000.0,"Cité Ennkhilet, Raoued",405.0,6.0,,Villa,https://www.mubawab.tn/fr/a/7984979/villa-enkhilette-deux-niveaux-s%C3%A9par%C3%A9,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
À vendre sur plan s2 la nouvelle soukra terrasse,360000.0,"La Soukra, La Soukra",90.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8264814/%C3%A0-vendre-sur-plan-s2-la-nouvelle-soukra-terrasse,0,1,1,1,0,1,0,0,1,1,1,1,1,2026-02-06 21:06:44
A Vendre: S2 / Résidence / AFH2,340000.0,"Cité El Wafa, Nabeul",116.0,2.0,,,https://www.mubawab.tn/fr/a/8028180/a-vendre-s2-r%C3%A9sidence-afh2,0,1,1,1,0,1,0,1,1,1,0,1,1,2026-02-06 21:06:44
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:44
Villa Émeraude Noire à Vendre à Carthage,1550000.0,"Carthage, Carthage",327.0,2.0,,Villa,https://www.mubawab.tn/fr/a/8046532/villa-%C3%A9meraude-noire-%C3%A0-vendre-%C3%A0-carthage,1,1,1,0,1,0,0,1,1,1,0,0,1,2026-02-06 21:06:47
A vendre villa S3 Hammamet Nord:,600000.0,"Hammamet Nord, Hammamet",150.0,3.0,,Villa,https://www.mubawab.tn/fr/a/8266101/a-vendre-villa-s3-hammamet-nord-,1,1,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:47
A vendre un appartement s2 a afh nabeul mrezga,350000.0,"Cité El Wafa, Nabeul",85.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8266100/a-vendre-un-appartement-s2-a-afh-nabeul-mrezga,0,1,1,1,1,1,0,1,1,1,1,1,1,2026-02-06 21:06:47
À VENDRE Appartement S2 Très Haut Standing sahlou4,360000.0,"Sahloul, Sahloul",120.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8246148/%C3%A0-vendre-appartement-s2-tr%C3%A8s-haut-standing-sahlou4,0,1,0,1,0,1,0,1,1,1,0,1,0,2026-02-06 21:06:47
A vendre Villa S4 jamais habité Hammamet Sud:,850000.0,"Hammamet Sud, Hammamet",246.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8266055/a-vendre-villa-s4-jamais-habit%C3%A9-hammamet-sud-,1,1,1,0,1,0,0,0,0,0,1,0,1,2026-02-06 21:06:47
Un Appartement S4 avec jardin à vendre à L'Aouina,,"Aouina, La Marsa",312.0,5.0,,Appartement,https://www.mubawab.tn/fr/a/7996111/un-appartement-s4-avec-jardin-%C3%A0-vendre-%C3%A0-l-aouina,1,1,0,0,0,0,0,0,0,1,0,0,1,2026-02-06 21:06:47
VILLA A VENDRE 2 étages séparés a 700000 DINARS,700000.0,"Megrine Jaouhara, Mégrine",250.0,6.0,1.0,Villa,https://www.mubawab.tn/fr/a/8266029/villa-a-vendre-2-%C3%A9tages-s%C3%A9par%C3%A9s-a-700000-dinars,1,1,1,0,0,0,1,0,0,1,0,1,0,2026-02-06 21:06:47
Le projet immobilier Résidence Emna,,"Cité el Ghazela, Raoued",,,,,https://www.mubawab.tn/fr/p/4086/le-projet-immobilier-r%C3%A9sidence-emna%C2%A0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
A vendre Villa S4 vue panoramique Hammamet Sud:,770000.0,"Hammamet Sud, Hammamet",260.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8266023/a-vendre-villa-s4-vue-panoramique-hammamet-sud-,1,1,1,0,1,0,0,0,0,0,0,0,1,2026-02-06 21:06:47
A vendre un s2 a residence yassmine chotrana 1,425000.0,"Chotrana 1, La Soukra",108.0,2.0,,,https://www.mubawab.tn/fr/a/8266025/a-vendre-un-s2-a-residence-yassmine-chotrana-1,1,0,1,1,0,1,0,1,0,0,0,0,0,2026-02-06 21:06:47
À louer – Villa indépendante – à Kantaoui 3800 DT,,"Hammam Sousse, Hammam Sousse",880.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8190490/%C3%A0-louer-%E2%80%93-villa-ind%C3%A9pendante-%E2%80%93-%C3%A0-kantaoui-3800-dt,1,1,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:47
"A vendre villa S4,300m² couvert Hammamet Sud:",900000.0,"Yasmine Hammamet, Hammamet",300.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8266014/a-vendre-villa-s4-300m%C2%B2-couvert-hammamet-sud-,1,1,1,0,1,0,0,1,1,0,1,0,1,2026-02-06 21:06:47
A Vendre: Un appartement S2 à Cité Wahat,279000.0,"Aouina, La Marsa",90.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8265990/a-vendre-un-appartement-s2-%C3%A0-cit%C3%A9-wahat,0,0,0,1,0,1,0,1,1,1,0,0,1,2026-02-06 21:06:47
A VENDRE une belle villa S4,,"Hammamet Sud, Hammamet",325.0,4.0,1.0,Villa,https://www.mubawab.tn/fr/a/8266010/a-vendre-une-belle-villa-s4,1,0,0,0,1,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
Maison 189 m² inachevée à cité Mirdès 2 Kelibia,250000.0,"Kélibia, Kélibia",189.0,3.0,1.0,Maison,https://www.mubawab.tn/fr/a/8041865/maison-189-m%C2%B2-inachev%C3%A9e-%C3%A0-cit%C3%A9-mird%C3%A8s-2-kelibia,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
S2 en vente,150000.0,"Bizerte, Bizerte",51.0,,,,https://www.mubawab.tn/fr/a/8214006/s2-en-vente,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
S3 en vente,160000.0,"Bizerte, Bizerte",110.0,,,,https://www.mubawab.tn/fr/a/8159979/s3-en-vente,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
Villa individuelle en vente,610000.0,"Bizerte, Bizerte",513.0,,,Villa,https://www.mubawab.tn/fr/a/8134576/villa-individuelle-en-vente,1,1,1,0,0,0,0,0,0,1,0,0,1,2026-02-06 21:06:47
Villa individuelle en vente,615000.0,"Bizerte, Bizerte",320.0,,,Villa,https://www.mubawab.tn/fr/a/8129734/villa-individuelle-en-vente,0,1,1,0,0,0,0,0,0,1,0,0,1,2026-02-06 21:06:47
Villa luxe vue sur mer Carthage Salmbo,3800000.0,"Salambo, Carthage",720.0,6.0,,Villa,https://www.mubawab.tn/fr/a/8158833/villa-luxe-vue-sur-mer-carthage-salmbo,1,1,1,0,0,1,1,1,1,1,1,1,1,2026-02-06 21:06:47
Vente Maison Kmar à Hammamet,980000.0,"Hammamet, Hammamet",220.0,3.0,,Maison,https://www.mubawab.tn/fr/a/8265983/vente-maison-kmar-%C3%A0-hammamet,1,1,1,0,1,0,1,1,1,0,0,1,1,2026-02-06 21:06:47
Villa gafsa sud,580000.0,"Centre Ville, Gafsa Sud",324.0,4.0,,Villa,https://www.mubawab.tn/fr/a/7984151/villa-gafsa-sud,1,0,1,0,0,0,0,1,1,0,0,0,1,2026-02-06 21:06:47
Maison à vendre à Raoued – El Gadhgadhi,330000.0,"Raoued, Raoued",290.0,5.0,,Maison,https://www.mubawab.tn/fr/a/8250951/maison-%C3%A0-vendre-%C3%A0-raoued-%E2%80%93-el-gadhgadhi,1,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
2 maisons anciennes et un grand garage,520000.0,"El Haouaria, El Haouaria",300.0,5.0,,Maison,https://www.mubawab.tn/fr/a/8262927/2-maisons-anciennes-et-un-grand-garage,0,0,1,0,0,0,0,1,0,0,0,0,0,2026-02-06 21:06:47
Aouina wahat vente Duplex S4 Direct promoteur,850000.0,"Aouina, La Marsa",225.0,4.0,,Duplex,https://www.mubawab.tn/fr/a/8211547/aouina-wahat-vente-duplex-s4-direct-promoteur,1,1,1,1,0,0,1,1,1,1,0,0,0,2026-02-06 21:06:47
"La ghazelle, vnt S3 150m2",350000.0,"Cité el Ghazela, Raoued",150.0,3.0,,,https://www.mubawab.tn/fr/a/8232713/la-ghazelle-vnt-s3-150m2,0,1,1,1,0,0,0,1,1,1,0,0,1,2026-02-06 21:06:47
A vendre s1 a jardin d'el menzeh 2,230000.0,"Les Jardins d'El Menzah 2, Ariana Ville",64.0,1.0,1.0,,https://www.mubawab.tn/fr/a/8265390/a-vendre-s1-a-jardin-d-el-menzeh-2,0,1,0,1,0,1,0,1,1,1,0,0,1,2026-02-06 21:06:47
A Vendre: Un Appartement S2 situé à L'Aouina,300000.0,"Aouina, La Marsa",106.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8252864/a-vendre-un-appartement-s2-situ%C3%A9-%C3%A0-l-aouina,0,1,1,1,0,1,0,1,1,1,1,0,0,2026-02-06 21:06:47
À vendre un bel Appart S2 au jardin de Carthage,430000.0,"Les Jardins de Carthage, Le Kram",87.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8254829/%C3%A0-vendre-un-bel-appart-s2-au-jardin-de-carthage,0,0,0,1,0,1,0,1,1,0,1,0,0,2026-02-06 21:06:47
A vendre villa S5 de charme à Hammamet Sud:,1250000.0,"Hammamet Sud, Hammamet",350.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8265688/a-vendre-villa-s5-de-charme-%C3%A0-hammamet-sud-,1,1,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:47
A vendre villa de luxe à Hammamet Sud:,1050000.0,"Hammamet Sud, Hammamet",340.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265676/a-vendre-villa-de-luxe-%C3%A0-hammamet-sud-,1,1,1,0,1,0,0,1,1,0,0,0,0,2026-02-06 21:06:47
S2 chotrana 1 la soukra,375000.0,"Chotrana 1, La Soukra",83.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8265673/s2-chotrana-1-la-soukra,0,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:06:47
S3 à louer,,"Ksar Said, Le Bardo",120.0,3.0,1.0,,https://www.mubawab.tn/fr/a/8265668/s3-%C3%A0-louer,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:47
A vendre villa S4 Yasmine zone touristique:,1100000.0,"Yasmine Hammamet, Hammamet",260.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265663/a-vendre-villa-s4-yasmine-zone-touristique-,0,1,1,0,1,0,0,0,1,0,0,0,1,2026-02-06 21:06:49
A vendre villa S4 proche de Yasmine Hammamet:,650000.0,"Hammamet Sud, Hammamet",180.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265650/a-vendre-villa-s4-proche-de-yasmine-hammamet-,0,1,1,0,1,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
Vente appartements,650000.0,"Chotrana 2, La Soukra",122.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8265642/vente-appartements,0,0,1,1,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
À Vendre – Maison R2 au cœur de Tebourba,135000.0,"Tebourba, Tebourba",170.0,4.0,,Maison,https://www.mubawab.tn/fr/a/8251905/%C3%A0-vendre-%E2%80%93-maison-r2-au-c%C5%93ur-de-tebourba,0,1,0,0,0,0,0,0,0,0,1,1,0,2026-02-06 21:06:49
Immeuble résidentiel à Tebourba,600000.0,"Tebourba, Tebourba",500.0,10.0,,Immeuble,https://www.mubawab.tn/fr/a/8057304/immeuble-r%C3%A9sidentiel-%C3%A0-tebourba,1,1,1,0,0,0,0,0,0,0,1,1,1,2026-02-06 21:06:49
Urgent vends maison x2 etages,150000.0,"Cité Mrad 2, Sidi Hassine",200.0,3.0,1.0,Maison,https://www.mubawab.tn/fr/a/8265596/urgent-vends-maison-x2-etages,0,1,0,0,0,0,0,0,1,0,0,0,0,2026-02-06 21:06:49
A vendre S2 aux Jardins d'El Meznzah 1,400000.0,"Les Jardins d'El Menzah 1, Ariana Ville",75.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8265601/a-vendre-s2-aux-jardins-d-el-meznzah-1,0,1,1,1,0,1,0,1,1,0,0,1,1,2026-02-06 21:06:49
Le projet immobilier Résidence Emna,,"Cité el Ghazela, Raoued",,,,,https://www.mubawab.tn/fr/p/4086/le-projet-immobilier-r%C3%A9sidence-emna%C2%A0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
A Vendre Villa S4 Hammamet Centre,2200000.0,"Hammamet, Hammamet",840.0,7.0,,Villa,https://www.mubawab.tn/fr/a/7896316/a-vendre-villa-s4-hammamet-centre,0,0,0,0,0,0,1,1,1,1,1,1,1,2026-02-06 21:06:49
A vendre un appartement s1à mahersi nabeul,,"Sidi El Mahrsi, Nabeul",,1.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8264821/a-vendre-un-appartement-s1%C3%A0-mahersi-nabeul,0,0,1,1,1,1,0,1,1,1,0,0,1,2026-02-06 21:06:49
Maison Grand Jardin 9 oliviers Opportunité Rare,97000.0,"Louata, Bizerte Sud",180.0,2.0,1.0,Maison,https://www.mubawab.tn/fr/a/8253605/maison-grand-jardin-9-oliviers-opportunit%C3%A9-rare,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
À VENDRE Maison avec Piscine à Yasmine Hammamet,,"Hammamet, Hammamet",350.0,5.0,,Maison,https://www.mubawab.tn/fr/a/8239423/%C3%A0-vendre-maison-avec-piscine-%C3%A0-yasmine-hammamet,1,1,1,0,1,0,0,0,1,1,0,0,1,2026-02-06 21:06:49
À Vendre Villa Neuve à Collines de Kraxi Hammamet,1200000.0,"Hammamet Nord, Hammamet",350.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8140828/%C3%A0-vendre-villa-neuve-%C3%A0-collines-de-kraxi-hammamet,1,1,0,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:49
A vendre une villa de luxe pied dans l'eau,12000000.0,"Sidi El Mahrsi, Nabeul",750.0,2.0,,Villa,https://www.mubawab.tn/fr/a/8265482/a-vendre-une-villa-de-luxe-pied-dans-l-eau,1,1,1,0,1,1,0,1,1,1,1,1,1,2026-02-06 21:06:49
A vendre une villa S4 à Hammamet Sud,,"Hammamet Sud, Hammamet",635.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265490/a-vendre-une-villa-s4-%C3%A0-hammamet-sud,0,0,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:49
Une Villa Jumelée S3 à vendre aux Jardins de L'Aouina,560000.0,"Aouina, La Marsa",180.0,3.0,,Villa,https://www.mubawab.tn/fr/a/7527134/une-villa-jumel%C3%A9e-s3-%C3%A0-vendre-aux-jardins-de-l-aouina,0,1,0,0,0,0,0,0,0,0,0,0,1,2026-02-06 21:06:49
Maison a vendre,,"Bab Saadoun, Tunis",65.0,3.0,1.0,Maison,https://www.mubawab.tn/fr/a/8265493/maison-a-vendre,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
A vendre une villa S3 à Hammamet,,"Hammamet, Hammamet",241.0,3.0,,Villa,https://www.mubawab.tn/fr/a/8265478/a-vendre-une-villa-s3-%C3%A0-hammamet,0,0,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:49
Appartement S2 Manar 1,260000.0,"El Manar 1, El Menzah",105.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8257761/appartement-s2-manar-1,0,1,1,1,0,0,0,0,1,0,0,0,0,2026-02-06 21:06:49
A vendre une villa S4 à Hammamet,,"Hammamet, Hammamet",370.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265470/a-vendre-une-villa-s4-%C3%A0-hammamet,0,0,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:06:49
Triplex avec piscine aux Berges du Lac 1,1320000.0,"Les Berges Du Lac 1, La Marsa",270.0,3.0,,,https://www.mubawab.tn/fr/a/8172179/triplex-avec-piscine-aux-berges-du-lac-1,1,1,1,0,1,1,1,1,1,1,1,1,1,2026-02-06 21:06:49
A vendre une villa de luxe hammamet nord,930000.0,"Hammamet Nord, Hammamet",280.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265399/a-vendre-une-villa-de-luxe-hammamet-nord,1,1,1,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:06:49
A vendre deux maisons à centre ville Hammamet,,"Hammamet, Hammamet",150.0,4.0,,Maison,https://www.mubawab.tn/fr/a/8265453/a-vendre-deux-maisons-%C3%A0-centre-ville-hammamet,0,1,1,0,0,0,0,1,1,0,0,0,1,2026-02-06 21:06:49
Très belle villa avec piscine à Carthage,,"Carthage, Carthage",,4.0,,Villa,https://www.mubawab.tn/fr/a/8163248/tr%C3%A8s-belle-villa-avec-piscine-%C3%A0-carthage,1,1,0,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:06:49
Superbe Villa Avec Vue Dégagée et Piscine,3900000.0,"Gammarth, La Marsa",1158.0,6.0,,Villa,https://www.mubawab.tn/fr/a/7873298/superbe-villa-avec-vue-d%C3%A9gag%C3%A9e-et-piscine,1,1,1,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:06:49
Villa avec piscine,1080000.0,"La Marsa, La Marsa",220.0,3.0,,Villa,https://www.mubawab.tn/fr/a/7849488/villa-avec-piscine,1,1,1,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:06:49
S4 dans un très beau quartier à La Marsa,1700000.0,"La Marsa, La Marsa",300.0,4.0,,,https://www.mubawab.tn/fr/a/8224046/s4-dans-un-tr%C3%A8s-beau-quartier-%C3%A0-la-marsa,1,1,1,0,1,0,1,1,1,0,1,0,0,2026-02-06 21:06:49
Villa de luxe proche de l ecole victo hugo,800000.0,"Djerba, Djerba",200.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8167704/villa-de-luxe-proche-de-l-ecole-victo-hugo,1,1,1,0,1,0,0,0,0,1,0,0,0,2026-02-06 21:06:49
Coquette Villa à vendre S5 Hammamet Sud:,650000.0,"Hammamet Sud, Hammamet",210.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8265400/coquette-villa-%C3%A0-vendre-s5-hammamet-sud-,1,1,1,0,1,0,0,1,1,0,0,0,0,2026-02-06 21:06:49
Appartement avec magnifique vue mer,260000.0,"Kélibia, Kélibia",250.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/7817498/appartement-avec-magnifique-vue-mer,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
A vendre une villa s4 à monchar Hammamet sud,,"Yasmine Hammamet, Hammamet",860.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8265397/a-vendre-une-villa-s4-%C3%A0-monchar-hammamet-sud,0,0,1,0,0,0,0,1,1,1,0,0,1,2026-02-06 21:06:49
AV S1 neuf direct promoteur,285000.0,"Dar Fadhal, La Soukra",65.0,1.0,1.0,,https://www.mubawab.tn/fr/a/8265391/av-s1-neuf-direct-promoteur,0,1,0,0,0,0,0,1,1,1,1,0,1,2026-02-06 21:06:49
"A Vendre belle résidence à Chatt Mami 
Ras Jebel",1400000.0,"Cap Zebib, Ras Jebel",600.0,3.0,1.0,,https://www.mubawab.tn/fr/a/8265344/a-vendre-belle-r%C3%A9sidence-%C3%A0-chatt-mami-ras-jebel,1,1,1,0,0,1,0,1,0,1,0,1,1,2026-02-06 21:06:49
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:06:49
A vendre S2 neuf à pieds de la mer Mrezga:,350000.0,"Hammamet Nord, Hammamet",100.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8265314/a-vendre-s2-neuf-%C3%A0-pieds-de-la-mer-mrezga-,0,1,1,0,0,0,0,0,1,0,0,0,1,2026-02-06 21:06:52
